datetime,season,is_jbn,motivo_classificacao,wspd_ms,speed_thresh,shear_ms,shear_thresh,wdir
2007-05-30 12:00:00,MAM,False,Vento em 850hPa baixo (5.7 < P75 9.3 m/s) | Cisalhamento baixo (-3.0 < P75 2.1 m/s) | Direção fora do setor NW-N-NE (120.0°),5.7,9.3,-2.999999999999999,2.0999999999999996,120.0
2007-05-31 00:00:00,MAM,False,Direção fora do setor NW-N-NE (50.0°),12.3,9.3,8.700000000000001,2.0999999999999996,50.0
2007-05-31 12:00:00,MAM,False,Cisalhamento baixo (-2.0 < P75 2.1 m/s),9.3,9.3,-2.0,2.0999999999999996,360.0
2007-06-01 00:00:00,JJA,False,Vento em 850hPa baixo (11.3 < P75 12.3 m/s) | Cisalhamento baixo (-11.3 < P75 2.0 m/s),11.3,12.3,-11.3,2.0,355.0
2007-06-01 12:00:00,JJA,False,Cisalhamento baixo (-13.4 < P75 2.0 m/s),15.4,12.3,-13.4,2.0,310.0
2007-06-02 00:00:00,JJA,False,Vento em 850hPa baixo (10.3 < P75 12.3 m/s) | Cisalhamento baixo (-5.6 < P75 2.0 m/s) | Direção fora do setor NW-N-NE (245.0°),10.3,12.3,-5.6,2.0,245.0
2007-06-02 12:00:00,JJA,False,Vento em 850hPa baixo (8.2 < P75 12.3 m/s) | Cisalhamento baixo (-1.1 < P75 2.0 m/s) | Direção fora do setor NW-N-NE (185.0°),8.2,12.3,-1.1000000000000014,2.0,185.0
2007-06-03 00:00:00,JJA,False,Vento em 850hPa baixo (6.2 < P75 12.3 m/s) | Cisalhamento baixo (-4.6 < P75 2.0 m/s) | Direção fora do setor NW-N-NE (195.0°),6.2,12.3,-4.6000000000000005,2.0,195.0
2007-06-03 12:00:00,JJA,False,Vento em 850hPa baixo (11.8 < P75 12.3 m/s) | Cisalhamento baixo (-7.7 < P75 2.0 m/s) | Direção fora do setor NW-N-NE (175.0°),11.8,12.3,-7.699999999999999,2.0,175.0
2007-06-04 00:00:00,JJA,False,Cisalhamento baixo (-0.6 < P75 2.0 m/s) | Direção fora do setor NW-N-NE (230.0°),12.3,12.3,-0.5999999999999996,2.0,230.0
2007-06-04 12:00:00,JJA,False,Vento em 850hPa baixo (8.2 < P75 12.3 m/s) | Direção fora do setor NW-N-NE (155.0°),8.2,12.3,4.1,2.0,155.0
2007-06-05 00:00:00,JJA,False,Vento em 850hPa baixo (5.1 < P75 12.3 m/s) | Cisalhamento baixo (1.0 < P75 2.0 m/s),5.1,12.3,1.0,2.0,30.0
2007-06-05 12:00:00,JJA,False,Vento em 850hPa baixo (4.6 < P75 12.3 m/s) | Cisalhamento baixo (-3.1 < P75 2.0 m/s),4.6,12.3,-3.1000000000000005,2.0,15.0
2007-06-06 00:00:00,JJA,False,Vento em 850hPa baixo (7.2 < P75 12.3 m/s),7.2,12.3,2.1000000000000005,2.0,360.0
2007-06-06 12:00:00,JJA,False,Vento em 850hPa baixo (8.7 < P75 12.3 m/s) | Cisalhamento baixo (1.0 < P75 2.0 m/s),8.7,12.3,0.9999999999999991,2.0,325.0
2007-06-07 00:00:00,JJA,False,Cisalhamento baixo (-5.2 < P75 2.0 m/s),12.3,12.3,-5.199999999999999,2.0,320.0
2007-06-07 12:00:00,JJA,False,Vento em 850hPa baixo (10.3 < P75 12.3 m/s) | Cisalhamento baixo (1.0 < P75 2.0 m/s) | Direção fora do setor NW-N-NE (290.0°),10.3,12.3,1.0,2.0,290.0
2007-06-08 00:00:00,JJA,False,Vento em 850hPa baixo (8.2 < P75 12.3 m/s) | Cisalhamento baixo (-6.7 < P75 2.0 m/s),8.2,12.3,-6.700000000000001,2.0,310.0
2007-06-08 12:00:00,JJA,False,Vento em 850hPa baixo (9.3 < P75 12.3 m/s),9.3,12.3,4.200000000000001,2.0,320.0
